Price,Vol.,SN&P Adjusted,DXY Adjusted,GOLD Adjusted,ETH Price,ETH Vol.,OIL Price Adjusted,Days from the last halving,TV2,TV
19243,58.656662851897245,3752.120522036956,106.60880116702147,1810.148076831401,1066.6734897943786,864.8547915066144,108.42460821482743,782,19262.03705367784,1
29752,81.26731017938415,3917.295086928704,104.35656981179015,1891.3543021103094,1962.752029321979,584.7713804248327,104.53224503355335,802,29194.639154448043,1
6586,152.36323561694564,2732.5867886685287,94.87464149345104,1241.987029137288,367.11619305111407,8.831011241313321,73.2876001643782,764,6649.717111193578,1
15391,142.95076879805734,2676.554128847999,89.90234769987265,1284.7628057431298,715.740946074532,606.7751147271915,59.486304993489576,534,15694.454587305256,1
39540,112.1107354212538,4354.957558710258,92.89763736422042,1804.1895158600728,2333.6472794444403,1.4656914937022107,70.97771482482429,437,37237.063483604405,1
1821,108.82835394601426,2381.592814599998,94.68926794509716,1225.1412028123948,89.69918484159895,212.55205268145534,47.853713584071244,306,1753.9919410619846,1
29238,29.219641951846675,4513.303325321298,101.75175631647765,1958.3158919023074,1863.8577165355255,167.9831828857676,81.40017688883488,1147,29178.0,1
8796,1.232710356311797,2970.8477876145926,99.70330284634589,1647.219887583749,223.8492504207919,28.644944271817536,45.057928726417465,1334,8794.510308541956,1
7942,22.58892944725721,2742.336678823842,99.72721190539981,1673.3100153422206,201.7348797067023,29.543254373922977,32.061648040051146,1332,8035.0903064229815,1
8507,331.7134015703495,2755.205475421217,93.48107115469793,1268.8769967882724,516.4777196126141,1.5276284275086545,65.42061262850697,684,7952.3354742374095,1
7504,262.3456617047483,2748.6954150881083,94.24401597790762,1272.3048350015636,551.1021048808417,1.5432302882890931,69.89247655409329,707,7432.343869373192,1
6861,351.44492760374135,2656.022628567265,93.97075747697339,1318.2458618992246,431.18227782822703,1.756234771698247,65.25515688644005,648,7032.822812241572,1
4654,80.42658726694857,2484.066854519937,94.04102527260711,1300.4318108010693,349.5389349333934,543.137491985003,47.93550542451916,433,4668.691729115614,1
7459,200.3901976935578,2688.638384162886,94.05158633019049,1292.2869916592126,558.8495807189767,1.3928379069156,66.91614965027621,693,7137.61496502762,1
8440,319.5317833150349,2710.4526306780735,90.90900420871286,1329.7340250240557,758.0959157359065,1.8041912400832225,66.3245632059539,601,9376.893667386683,1
27729,269.11122643094336,4041.9388425581415,102.99823573875258,1959.9672365960696,1816.069826419014,518.6484669157397,70.37277537224855,1079,28017.0446686547,1
19177,98.7443916348634,3380.9003203419047,89.47703444428875,1676.8654929865595,627.6955427904442,209.22864061023006,48.498092877640566,290,18923.94371086883,1
8817,1.1729113349773919,3279.400942254915,98.5852297473362,1556.6212122128584,166.58308481844927,16.722911606408008,57.6795922711851,1285,8828.802564639464,1
13857,95.74582665223954,2720.858935138195,89.33673398209325,1304.7553480145182,965.6112404950456,749.5891311641801,61.25834447693,542,13670.835754532898,1
1087,74.01836206819867,2342.6193486120874,96.85184489184346,1236.542253876092,40.53413677409726,402.7404643292947,48.64027261757394,256,1075.294293398398,1
11234,178.07020248919122,2803.8780864626333,88.729724510979,1344.2454440907356,1021.3149621684597,549.2250479219824,64.8830209604075,570,11444.641091084595,1
36758,90.4871044914403,4118.999213493795,98.87843136250221,1877.8241855292895,2658.044184643884,645.0723935906348,95.55092212466593,624,39980.69563862396,1
27973,97.25162326847402,4058.777633523049,102.9206276562598,1963.6557616437044,1860.3426932119992,514.6136270792354,71.6743058353103,1085,27738.177912921426,1
43011,49.85674370198348,4657.554362566442,97.65824656242785,1881.4069969788031,3105.6236208383757,421.2049824809909,80.73126070693795,815,42636.24805256661,1
46093,107.61611086724085,4461.236534879559,93.43476767336023,1793.7053394244158,3502.902291338953,710.8879570415846,68.94763267108611,474,46772.63407624608,1
3712,435.958341926858,2493.2,93.549,1319.62,258.42382815338857,3.2380724694820695,49.89,433,3264.1973182935517,1
3696,510.4706870869355,2484.3393640619674,95.87202370526185,1281.5436400904237,132.73733605925392,5.6846446628399026,46.01526716773126,904,3832.7573595407885,1
43596,77.78327736130628,4636.801229539419,103.35048098490819,2030.8947631178323,2404.9624226568126,512.6520475027256,72.46098685059452,1318,42319.10235917822,1
3938,122.03784320567986,2492.9339015230094,93.62871822776883,1307.94756221559,283.8930412065631,892.947552837576,49.359295569422045,433,4100.622187786485,1
44190,69.36750468365591,4683.869522679088,102.27750593893636,2046.067031774752,2271.918371957696,428.8669510249797,73.66050584262884,1333,44158.13319186345,1
7438,660.3168223294791,2958.2605725991098,97.24296983983214,1549.259970846467,166.15398670045016,13.073050548224108,48.29300046701353,1238,7479.222117456423,1
2150,115.89934962271226,2401.374525163044,92.96014131084094,1264.071699506579,151.8407545057215,588.2661259648206,50.0410032341247,320,2028.6915613558367,1
6407,124.63976538624951,2652.170057988079,92.60832764513323,1277.662349352799,388.71841946097913,664.1086548785531,60.1632288149426,579,6501.225905490853,1
51584,95.65365459739158,3889.2177060503845,91.69082051975678,1775.6393071475734,1942.4105892885068,866.3438236008677,60.53607923127713,284,52109.76257324558,1
40872,115.69640848552443,4400.411785097039,93.27051300519477,1820.0634956616298,2825.482248753722,1.5816773970975868,73.01449663112336,476,39896.03701222227,1
56636,73.903892318068,4466.092002535053,95.15459471259419,1771.8262062960225,3829.3530570368057,639.614547677914,79.7857086753863,535,57010.33338389093,1
9425,192.6021188073606,2667.9055330362876,93.4085904514707,1322.8866484295422,692.8094617119633,840.2171248980112,67.51656724108213,654,9295.197140633409,1
23214,280.41278011811625,3922.2281984029382,106.12463571526742,1697.667030015548,1521.4405329756153,4.977154345018221,101.97945656055853,802,23407.631495249127,1
9546,393.89604760461566,2928.576580108521,95.44782971322331,1730.7615029234341,228.7524006558777,10.7816386449965,34.02716955917453,24,9286.849707656596,1
47119,62.69978255995359,4449.602841646098,92.5564677536338,1777.9289053658165,3272.766510970534,666.36912525368,68.92349888655274,463,47830.900419995734,1
21479,240.13798163544158,3942.1422144548346,111.3559167115533,1760.276031437539,1553.7718971196584,282.03761182756637,95.15491632474291,820,21258.581237347247,1
63801,198.17443173466222,5065.087104927026,104.09016029634613,2162.560180267053,3466.5762973248857,1.4118868088189631,79.36792872802283,1400,68088.52699778196,1
11184,227.27260309235078,2720.8805837167683,89.00377954220308,1342.7242098321537,927.2672697891152,606.8072571068383,62.26932678601359,590,10575.768849965669,1
19222,86.27192796698333,3662.972057845358,92.62247192863273,1827.4822836447456,677.4024483079447,159.96909880738235,55.97492500404806,302,18853.323881266693,1
2416,68.94940195046466,2424.1067752407,92.4519831922976,1238.6938188968547,248.9830618982502,731.5621075993527,46.0448135504814,358,2470.733915323305,1
6515,109.93546671440664,2752.9306072847885,95.58930473426315,1279.5841478035443,487.1498737453961,739.2009605168132,64.55486795708953,696,6411.9247596430605,1
7834,251.46509165862878,2614.920439963071,93.20872956658413,1344.9980679586185,465.7640775171063,1.4482726201368499,66.07195390859127,632,8059.652337306399,1
48401,63.29851450785957,4599.164632095905,95.56867306001894,1770.5726644110905,3840.343183246119,583.5499216012577,70.42108440624219,577,46704.91006074618,1
5265,1.8780356736353312,2372.358309021891,100.124946489547,1528.6278573054585,116.41422951986823,27.053679723535826,27.154248142939704,1346,5036.494920026535,1
7714,940.566286678482,2770.0557756504386,96.35010191767005,1318.0101842550616,241.85437652038462,11.681974431066138,54.249908767632725,1057,8039.01458524325,1
6869,383.04039388320984,2609.7,93.67,1325.0,393.82386915318796,1.8105772653474062,64.94,629,7074.012433647846,1
971,96.7547274387752,2312.2649425256564,98.18097895464192,1231.3306983695065,35.926308036765974,42.85181475371333,50.15801247509273,239,948.6257740021,1
35036,113.78037119459388,4311.211567671822,93.15707976812318,1783.5235960214388,2303.8398155147092,1.8091439103246474,75.99450134883658,459,35972.66369876643,1
4626,91.46771881372625,2459.729913596656,94.4847669354004,1341.3949988778536,335.7895287953651,698.2411055488296,49.12627822566735,424,4509.683583364634,1
45030,75.18263931493098,4615.97762919404,98.9482297351413,1949.3028102209357,2722.580209499183,588.77401165604,70.11420088780402,991,44448.3963862684,1
2368,152.82126306332796,2415.1929315617854,92.53327471649226,1248.3255539478187,214.01496820923253,785.9693807138503,47.39840990753963,339,2463.376102530109,1
27800,404.649595796967,3946.878883988016,101.83739470218094,1979.1107593866454,1748.2571007880695,688.0194749099003,69.39137056631378,1045,28060.011480236997,1
4700,84.93633196383973,2503.889974397026,93.95135881115547,1317.5895398432915,316.1796771923338,471.30516488402634,50.032903701495954,442,4699.924419966042,1
3690,571.3367614903393,2510.637115100836,94.69935841031433,1285.1190714173877,181.06273441593964,3.988365969946587,48.09716985582951,658,3382.005734465821,1
8760,1.0146902069673929,2976.331778789052,99.29894270420375,1639.9809860290488,223.80083276513938,18.510266491836457,47.09557627458693,1333,8903.391738783916,1
34182,83.14794989581715,4315.651278993836,92.0531281730501,1795.6746178656574,2305.4954267028793,1.7400000977380194,73.5535892949973,420,33672.23080531865,1
61373,68.27403308619263,4621.722871391585,96.55640820344573,1821.8034899623444,4356.787576504157,727.5259033356123,81.15578630179661,544,60353.5532911297,1
7857,717.104268269593,2832.799497403689,96.71822106930242,1329.4070216350171,246.21837449557685,8.54573434573378,52.27575893496251,1062,7666.146869146756,1
21629,156.54383266826432,3793.8389608938282,103.0483830768027,1841.229543951735,1078.326571557104,2.1667780757746207,92.67887125850547,634,21163.53635576876,1
37469,183.17153153217086,4153.248013114382,91.8869745443742,1876.5697765065831,2294.3899101219104,2.758637317988468,63.840094095344334,376,37333.22490148294,1
39452,115.93453353820982,4308.633251978281,92.67537894034062,1810.6847876315087,2187.169130973796,1.4034146958073537,69.46226440636363,420,37225.24705611305,1
23130,276.6473440985236,4009.5878029091054,103.58173741602684,1911.5050463980465,1586.5834091938357,360.59656459932916,78.5133233818657,998,22882.214472905966,1
48735,38.987082473261374,4567.096138441587,94.12892503915536,1809.4701239374572,3643.03465159375,444.6266488494381,70.9211229669497,536,48976.10399983934,1
9583,143.2318478735457,2622.4093029414307,90.64067140987603,1305.5701043800748,555.6052093651838,749.5708626342041,62.01778596314299,565,9170.137828421617,1
49712,121.69217310226902,4689.567440433957,100.7673672051488,1946.9388458987885,2934.765104344889,386.92750113833415,74.03492078326877,1098,49788.961628205034,1
9962,273.19742274318975,2903.7373170746714,97.70112195226999,1595.9705714551455,200.37648168747057,16.21923321941113,40.758922284807426,1262,10063.77835381048,1
23211,281.66811967471324,3926.3666636916705,106.0021064556972,1706.7009787747677,1523.5080637641531,17.949104749122533,101.2220298399576,808,23384.350288477788,1
19817,286.50360357736,3947.758836934947,108.94413698058031,1725.0458014425283,1460.239941321171,1.1695612933305983,93.48019050982975,833,20376.58916959245,1
8706,234.1075478026197,2535.877386447143,88.84001362894688,1316.909264460511,877.4167844342412,920.7498615923218,59.20318801315767,580,8161.059943421261,1
54948,65.56983065369376,4488.362752352425,95.58859490907723,1782.1589234537016,3923.894011340543,249.0862912500661,71.20359667063241,547,52986.01486289872,1
39941,60.73565090369762,4324.313076407061,98.99376255383699,1902.6984139144456,2768.791501356292,580.6598689930329,92.75358269246965,648,40682.73248782241,1
14994,170.5226515612298,2653.314599622584,89.97513817934306,1258.5381990568642,533.8768572991531,156.348341918352,57.96371514768653,522,15969.946882466325,1
29366,99.19364471204896,3859.1776098523164,103.52957032972782,1839.520351872958,1977.6001417932303,770.3641536586517,113.5029492317602,737,30587.23513345926,1
1895,105.9529197050664,2375.9582800671396,94.08608126862605,1246.8967685318396,115.44106312814702,850.9304430531284,49.20571153187406,311,1826.175146610488,1
17125,139.07499458555338,3630.9034151125875,89.90444601676047,1788.0413674815738,521.8615339708704,9.44976847391436,45.750717332296865,203,17161.425718200564,1
20999,207.24681202170277,3768.02542799631,107.72674999625387,1774.3711154126895,1272.589439846191,1.527400000998965,99.29188583102192,811,20000.60142773658,1
9801,1.4009744031474625,2906.866105190029,97.17856500692014,1689.1930489954552,211.4256082091634,22.61314112338773,26.303025956808465,1384,9951.92511217139,1
40695,61.25821195365403,4458.491952300326,100.38693105342738,1935.9956124924797,2510.306333351197,508.1447841253036,80.57225258574111,957,40881.04782634186,1
2874,69.76982821069596,2470.4257911885684,93.34346257369226,1259.3689239563812,222.10194215271594,286.6303374877658,49.43076057201267,388,2805.492514738454,1
15069,191.21170078602253,2649.978477784924,89.96426280380024,1255.2226352455232,485.3723473701223,780.0375881103691,57.82743203243252,521,14833.257271455153,1
7532,643.8351083743628,3124.6432624114645,96.7755035563108,1468.8994546818906,152.87646620610036,9.061186577412066,55.28185127317385,1235,7714.037181706538,1
6481,3.0615287862998173,2860.0784155262854,94.22261445789849,1196.6048829369495,282.364281682135,2.9601966354168057,67.40796772101366,772,6267.531143432978,1
29193,94.68850258482848,3810.3,104.013,1845.68,1960.789364990673,674.6390365748588,113.23,739,30235.67031142838,1
56541,104.74139507428283,4206.479171577927,90.88623834678697,1812.1999645495484,3589.1328077820704,81.46628318217597,66.32472254859441,383,57308.332802932746,1
7598,223.97261963660867,2755.0178243883483,93.51612978287947,1261.8932993860064,514.2934719933959,1.5987136783645106,69.23404101235303,717,7617.010852563735,1
6398,159.2366299961161,2770.244646042765,95.69147086729738,1273.6484036388144,475.4986770032402,1.3247890244443359,65.23575420744419,711,6654.198443602767,1
8656,611.8465587216072,2889.0068498657856,96.59962426999476,1371.242488696886,230.2941580413182,8.73848920643968,55.10326715722079,1126,8652.309832777693,1
35515,104.11520580022412,4178.489929178556,92.5744186907692,1806.1267561602058,2323.0379034900598,1.5766953451433499,70.95746626041526,399,36121.352564862565,1
9300,242.8451605026593,2708.606924098114,90.53764090977926,1337.5081080121033,794.5464732697984,757.2454837630917,60.65981567987971,599,8864.179786982444,1
8158,341.09965139729627,2735.785303144241,92.7171926880008,1318.2630539855309,530.8606721444897,2.4393986634735403,63.02431095444789,620,7881.046370224018,1
6431,40.29318642789677,2826.2027183099935,94.81131652040905,1201.9234246676197,258.49521517590165,2.6294046962607385,68.41169942337473,786,6260.283387649657,1
36642,104.74705596727449,4355.258767494807,99.70600101315037,1908.623400246892,2211.114414512157,207.11167236221706,79.75775151637868,939,36217.296113715485,1
19249,107.69064762647463,3738.3096201037915,107.46007672341486,1788.150988748973,1101.0574922530877,751.1641186201314,104.51569427229043,792,19280.72116582468,1
4627,75.83347167830514,2468.5983673110145,94.18622402988969,1303.6310795205409,362.30846947796977,588.1185063722542,47.17661623998646,427,4641.15139580596,1
7486,190.76820352521898,2681.6146241868973,93.94908421972521,1299.807190771409,572.414474298604,1.4083213187464545,67.35621582561606,688,7180.834879263092,1
979,58.3455406191598,2282.553326667394,100.12326436414416,1215.052675652847,17.132420217416087,95.72253213562068,52.932035377499275,215,960.8295972614181,1
1785,117.72076722212309,2385.0518046676048,94.76189548325154,1232.7398040970243,100.78395484030614,769.4731297343241,47.36633951041631,307,1736.4799266877167,1
11400,673.2673530378387,2977.6252238166867,97.4892839299061,1435.193237551033,256.4306606307168,7.789875093426787,58.84707992127119,1105,11655.066865977144,1
15471,149.0915829493038,2768.244532048554,90.95490019592185,1319.067186578675,764.6438625429275,603.258913636356,61.12977463063747,563,15757.398192989805,1
16537,212.46634901214105,2681.5822060603205,89.51405305347107,1271.3974831821024,817.1421341792609,48.65872234690617,58.44454421432576,530,17462.780400611537,1
5570,449.5122352524004,2664.677463973194,93.97931256388591,1295.9942065869286,285.6141647199386,4.431365120333434,55.796573742708354,628,5455.779731694873,1
9426,841.0221626890078,3010.3714992137557,96.83625387230974,1495.1877837453787,186.3268626480847,13.182287501763174,55.761389201548454,1195,9305.773643767772,1
2767,120.87910684489556,2435.593915628548,92.91938607521112,1249.2040172839386,334.413470541689,350.8843829857377,43.81707982145906,344,2626.5342951834386,1
3497,461.73922746332687,2616.463250521675,94.9252650024503,1241.5428039330982,95.95245546333881,4.951295959799589,51.428104461095856,862,3774.829786469694,1
10473,235.38142534722795,2738.704628500333,90.51517913116197,1330.9395653566107,971.4469174073499,216.62074915462648,62.98722247149755,584,11085.740197018205,1
6795,6.563871033007572,2959.025129219773,96.16699403170456,1232.9129693198606,227.7718127166154,6.982392792962056,69.5888540802471,859,6747.497936474904,1
66850,77.52654542659431,5128.540610303962,102.77830283417453,2159.8803753573675,3866.8134893861616,567.5906720455192,78.96344360990565,1396,66076.70194554623,1
41539,41.663827284173465,4528.922825514517,97.8437210677901,1845.454192464502,2879.5084056947017,415.5780882956752,89.73524091893583,764,41610.93295215243,1
6417,146.37819090431265,2750.7619856465217,94.54606293151343,1239.9958008124622,413.3990560048639,2.0829189357536624,72.59534890163053,732,6225.574383883871,1
63948,195.51753126870813,5073.589829225363,103.74505701390643,2132.4125682683134,3550.2964422221166,59.665568589539134,78.41659217693345,1395,68232.01974465606,1
8513,932.5579512805559,2957.313561539362,97.35520282208242,1532.0659303040015,166.79524868533298,19.001742182874214,57.30205239952598,1171,9701.936153645634,1
4108,365.6550527502613,2708.6061294094784,95.05622966488136,1232.088006062179,113.53402973609148,3.154603762739569,52.451127123071565,875,4060.325121505369,1
67772,86.31733026125579,5154.352638904284,103.92254784030881,2288.2473350995842,3367.1115151657023,415.37686081008263,85.89030401785887,1420,68470.44675939741,1
58107,60.65830711868037,4092.1370517009273,90.17801933825163,1746.421558166161,2070.290361415766,2.278570635283548,59.39243273259542,332,57526.25254394415,1
3710,394.62923553587365,2493.2,93.549,1319.62,257.58300532914416,2.9035197260327177,49.89,433,3333.7724463560276,1
8560,915.5002138439679,2953.301662860324,97.36261622365213,1516.672867929359,174.5568554652029,18.041937649437337,57.00490701905353,1163,9669.706281804294,1
9239,221.59102602220975,2726.1545724226216,92.53877931512922,1325.2181034603532,689.6777230802461,655.8080813163143,63.12234413035933,627,9207.183218948208,1
6481,2.010194609613963,2849.1517030197238,94.20667564074465,1191.1242329447052,289.01206932414823,3.220888741983967,66.7161758097247,772,6316.85728133372,1
19330,109.82416190019978,2773.2872896282997,88.80019655474473,1321.9571005412333,673.380103402322,623.6960028834205,55.907556841501304,487,17739.07393700578,1
8712,511.80905059728735,3014.647175849066,97.20837539535832,1472.0854227012096,187.27290952259895,9.104827213792145,55.84999411426871,1206,8698.140583258799,1
4157,301.1014137514488,2732.0488048947545,95.77428735100884,1221.973628961861,116.35257167854824,2.1271264899116478,50.936350683256904,875,4194.784297776535,1
33743,90.05892124882,4349.867803862372,93.37761339152483,1817.9272066126744,2216.907823924657,756.2639702964334,71.70373242940967,430,33598.466985512496,1
53736,100.38847884205802,4559.491893560603,96.14186961503354,1787.1190528152365,3976.916896473661,107.0074425551299,69.4537544886459,557,58471.04323024739,1
6922,225.34698958313774,2658.0099726792814,93.98366064373,1317.9560943061176,432.90832166858684,1.21,65.26867781998807,650,6830.899250035284,1
33823,67.35726280392359,4380.193846556893,93.54220119376649,1801.071876692359,2151.903993215903,890.4196465844217,72.12694165090109,438,33601.89433687571,1
9452,220.66289748010766,2959.9210051382647,97.92023652637855,1458.7910639410343,185.8120059186072,12.371763304054214,57.22666088665781,1121,10362.619285175957,1
4193,191.00683497274002,2458.4983571531793,93.28874236299234,1275.1708890178622,292.82681183294994,589.0233178435119,47.60116111912281,403,4325.561093524671,1
32429,122.07616253587767,3789.812349615422,90.67440413545101,1870.4124876813287,1132.056362426218,2.463907101299703,50.79943295708052,249,32683.533972363726,1
51655,163.6820563255574,4075.19982321088,90.14708450059761,1773.6871128860307,2254.888660231882,2.8774193628191513,60.9148426817736,340,53551.65150148137,1
8940,774.8907818377314,2918.281550979158,97.39140904986417,1392.2476826567326,240.378595387166,10.254482559992462,54.73496095256874,1098,9412.5796477246,1
6470,168.62503855250273,2724.6107566512073,94.26596614980424,1262.8096093880868,464.9058362988858,1.686209117099319,72.55605236403058,719,6606.117225894115,1
34508,113.25971269597986,4271.624563487056,92.66210187208006,1777.6587395740773,2066.7658609948544,2.094435588580838,72.97776385536994,412,34503.5515107912,1
10284,287.90863245432416,2719.737986139859,89.62039546755497,1342.7454637026349,875.7217221852063,886.5484144361516,61.58938684186836,592,10981.799935199313,1
6241,1.2689593589964225,2521.333363427115,99.93225144945056,1623.4894595776514,131.0890263651529,21.01313532424203,21.435163001324,1358,6347.544880027811,1
36785,136.5632299594644,4263.828366041817,96.02632048148494,1836.6278424891984,2482.902212613677,92.68666813867489,84.46798800504861,624,36372.32048148494,1
39551,108.39766177477509,4307.054212629156,99.44584724856878,1968.0240307841098,2748.2847534330976,728.3446971214327,112.22644313138461,671,39223.300576151094,1
8974,226.75665368062863,2723.2623557596794,91.19875600977566,1327.3109124654557,733.8116839812749,609.6716135954604,60.267029446996,603,9068.805849077014,1
4785,87.10189399206342,2467.4067525061264,94.51827474171431,1336.4446953167821,363.71146877552627,518.9297350058972,48.14243299918316,421,4679.591855053095,1
7979,651.4442592266968,2880.8663631552963,97.03828889267005,1325.542113822233,246.73373339598183,8.661067755415177,53.52933014159841,1064,7635.0,1
56811,129.43994550108528,3948.3431879177933,91.64385784651354,1730.5747442971642,1804.0500227858133,1.798795837336322,64.77311000960717,308,55722.87869100484,1
3517,478.9498226973526,2616.1278935948308,95.18051747917619,1245.5640796899254,95.10455440144689,4.949310994398985,51.58150291129684,885,3751.37114967342,1
38055,110.10637244393293,4195.966017869409,92.59776403961953,1774.5508124520559,2374.9052221388415,1.0818706124935638,70.99103741257072,401,38340.07857368123,1
18264,405.4268021264703,3846.5795922836937,109.39802125503454,1716.9967420978526,1267.0343275619568,199.94405052509444,81.1032162982489,890,18517.601169362308,1
7379,833.2737335182748,3178.5861104231144,97.17689201263238,1470.4611467845405,140.8174185218327,11.92100861654233,59.168138269105185,1248,7503.310625394845,1
2599,156.03235953540485,2471.4462217053388,92.47696506200487,1258.9149565890918,207.83400883732364,744.9286859704971,47.69976945733769,380,2682.0890852738585,1
8170,587.3980453110103,3065.5575905608143,96.60810851344088,1477.2959221861502,175.31529609112653,9.16272853830029,54.43935213253424,1216,8214.084062111571,1
6477,5.612790711804092,2862.0105848179346,94.89838100818797,1187.5780417461692,266.22388377954655,5.472345149029033,68.72571399137726,785,6622.430124123807,1
2679,113.78492959412301,2433.0494159757495,93.00278751373489,1247.8723668131663,314.85719385345783,637.2447468618097,42.99332058069253,349,2753.540616987982,1
9471,170.83013756724705,2648.272928139187,92.6645753916572,1317.7488164116305,651.2646925958147,823.114174234584,66.31691434460033,631,9345.931440211853,1
20290,127.57617604466395,3702.9831127240864,106.52176085586245,1792.2375146929041,1116.2639357082073,1.5379433059065786,103.24064530414157,778,20278.583533499823,1
3378,423.42822406005774,2616.3166051923204,94.93348856007654,1242.082856093079,87.50272325154049,4.28214424741283,51.56845353951069,885,3433.7239182867784,1
14890,180.72742605078327,2651.5490081158073,89.97294142378833,1261.879001070545,505.5683448558042,835.6613094995223,58.13267677404645,523,14730.63360638867,1
10531,64.13238608617503,3270.843687452444,92.89694029016896,1899.341995276304,344.00213198057867,9.290638277504291,39.60148245097771,133,10416.623864786454,1
4364,84.57968077479023,2500.6252636559584,92.75389990541308,1278.2865717664142,301.35778694736644,424.0871003770371,51.01517427289976,441,4354.755036651867,1
1125,134.49359587865723,2357.2369651737463,97.15643143630602,1228.7594316644327,31.001249485071384,795.8199269486831,49.680090118592204,255,1170.3842656621823,1
1190,59.15599794586697,2353.0741730549203,97.76952648460966,1205.5563935374785,19.462663225046732,287.88644872230975,49.49721582366446,245,1148.615194586223,1
69777,90.77459082441563,5198.6786547701495,103.99917548957549,2194.003061084176,3559.9424685133918,504.0044195066285,82.16060424817978,1416,69749.33770690757,1
1742,80.41959884877139,2394.0006207522465,94.01819480975414,1235.0578068048158,88.34640617290151,195.8971812476857,48.538994112803096,310,1714.414769923691,1
61253,68.94483397407303,4629.156414437545,96.52267722900771,1827.1590776962282,4348.970900503259,720.1031796588106,80.82420445873619,546,60322.177120567554,1
22914,144.61833925817982,4070.8478083584987,107.0954543986065,1800.6831568767798,1679.0001103778852,666.0343307072482,87.72703604394525,846,23198.156003219734,1
8465,693.3172153259337,2892.5090151676254,97.22512792484586,1444.9226754484866,197.38193697213538,12.441835242628237,55.597860451339926,1138,8526.42684939455,1
46233,95.29108707868154,4522.117314868243,94.10944691045671,1787.9024607971974,3560.462376891056,783.471321448112,69.67932521972624,499,46909.76316646259,1
15465,223.31315273619535,2640.1016809282955,89.9567471382435,1247.8128648032243,426.00953993183896,677.0871727694982,57.20779126261126,518,14594.468121338385,1
2749,134.10675253204295,2430.5638282142995,93.24461037578122,1272.3260111773347,354.90721455297245,435.35317662512944,46.85799287164438,337,2667.2726304685402,1
55987,139.32487767620324,3894.5913880579146,92.07815968585408,1726.6922287681418,1795.5465992038446,1.6797002689614067,64.48728064550737,303,54998.777635285354,1
1188,58.09672066132963,2347.8235842312038,96.67161880893276,1258.2247612350782,43.07466048417317,292.95104697984834,52.36402893681964,272,1186.4166518703876,1
62202,65.44507107269663,4585.772122204543,97.0702253765008,1792.3842783445864,4374.1999899222155,782.3273249391333,83.3747866297671,567,60651.29890826535,1
10413,285.76286537582473,2728.402394100363,88.93078757996345,1347.6574740300534,915.2874056846765,866.8444222329507,61.80608136280567,588,11066.45781642677,1
43347,299.38776729449387,4494.506073982829,100.78873081832606,1901.2794941986251,3250.0857885050605,527.949157028012,92.7488075177487,673,43008.26855105487,1
2632,83.05956189621915,2440.542390702175,93.2121193878097,1246.4754511847102,346.5836405539075,171.98363816843752,44.33028470423515,344,2552.752274335932,1
7178,791.1025704054503,3144.073447136474,97.06687316791648,1450.3937945658479,143.46423108700415,14.178634426706825,61.43966545817755,1227,7287.839112356322,1
12559,817.8115469106137,2961.6118318024187,97.6189843195406,1398.2849528758684,308.51447769822846,9.364164883016624,57.88499326798117,1094,12236.282569215702,1
64202,175.85085034049777,5100.918698975234,103.73212818482412,2140.327389382387,3540.9639081259124,154.3744428706163,78.85052529096076,1397,68170.19913663025,1
47698,51.212728695424886,4603.713517797,95.30666122227336,1782.343215965475,3905.0191223667957,532.6061009277424,70.78749883910952,583,46468.139357175736,1
8628,662.3990276219502,2790.7730019729215,96.82661326678823,1316.8584350184901,265.38311484730326,8.267641944142369,53.19116752940982,1061,8588.571295068523,1
13825,79.45124106201304,2769.6,89.227,1338.9645072231713,1262.3960323950978,651.9967732298667,64.4379193783884,552,13586.3188384701,1
49233,77.77490551686739,4428.543051130746,92.93781511563236,1783.5734135816554,3268.7611350267475,789.9738685467992,63.98448705741073,467,47019.27865696306,1
35838,136.49330083101927,4047.7137722234156,92.09055834328623,1802.854719739546,1923.1321117193788,1.7586151778773254,66.30003562277057,362,35302.18146715043,1
7425,707.3077370012251,3114.7486424725344,96.79740147953083,1467.418272794192,153.00546932668055,10.000610544032812,57.70933558443488,1229,7503.388148262892,1
9645,862.6381209269289,3344.3233051000384,99.14158582212755,1615.0842984721687,257.7328806849246,22.43266226290104,53.592734395156555,1320,9648.299401579821,1
32238,75.08427163955346,4201.946023693108,92.27475871576249,1819.7635835163248,1799.0336021272142,1.145433422311011,66.31110814957214,385,32378.731009064246,1
20106,249.96299371656698,3828.2233624273026,106.08071295762119,1702.7433277530674,1279.0954403771884,1.2000800916298826,97.52688179801417,838,20812.894522334784,1
9277,213.64831313398847,2711.6882137277794,92.74670601532691,1324.697198468232,689.7256057118339,698.9590383098863,64.19462488015756,634,9238.379478922041,1
58083,100.25559122195878,3931.0080746484878,91.14898343189886,1703.8060829510798,1807.158983237094,2.340281536742837,62.86124200270281,314,57699.588396540435,1
56735,128.40489781273567,3945.389939364553,91.71845316025247,1739.120453575406,1822.212562844588,1.886437954374047,63.91459369516729,305,55809.31325990211,1
36128,609.949684670172,4155.858199437495,101.97599430081951,1902.7292062422625,2543.754389429825,789.4614755008647,102.86860167451982,839,36465.98242152719,1
7718,121.47428154597611,2588.038334151509,90.17989338744086,1299.1944248322955,346.69761360304216,557.6946891602328,57.458909969349726,509,7872.782694418143,1
